time,force,other
1729761221.988640,-0.300000,""
1729761222.068309,-0.300000,""
1729761222.168777,-0.300000,""
1729761222.248005,-0.300000,""
1729761222.348292,-0.300000,""
1729761222.428883,-0.300000,""
1729761222.528382,-0.300000,""
1729761222.608524,-0.300000,""
1729761222.709063,-0.300000,""
1729761222.787759,-0.300000,""
1729761222.888802,-0.300000,""
1729761222.968931,-0.300000,""
1729761223.067049,-0.200000,""
1729761223.148400,1.300000,""
1729761223.248334,0.900000,""
1729761223.328832,-0.700000,""
1729761223.428722,-0.700000,""
1729761223.528491,-0.500000,""
1729761223.607775,-0.300000,""
1729761223.708181,-0.300000,""
1729761223.787466,-0.300000,""
1729761223.888287,-0.300000,""
1729761223.968600,-0.300000,""
1729761224.068235,-0.300000,""
1729761224.149067,-0.300000,""
1729761224.248954,-0.300000,""
1729761224.328921,-0.300000,""
1729761224.428468,-0.300000,""
1729761224.508695,-0.300000,""
1729761224.608162,-0.300000,""
1729761224.688969,-0.100000,""
1729761224.787343,3.000000,""
1729761225.268333,-0.200000,""
1729761225.368794,-0.200000,""
1729761225.448765,-0.200000,""
1729761225.547948,-0.200000,""
1729761225.629193,-0.200000,""
1729761225.728983,-0.200000,""
1729761225.808699,-0.200000,""
1729761225.908759,-0.200000,""
1729761225.989031,-0.200000,""
1729761226.088490,-0.200000,""
1729761226.167750,-0.200000,""
1729761226.268489,-0.200000,""
1729761226.348560,-0.300000,""
1729761226.448696,-0.200000,""
1729761226.548438,-0.300000,""
1729761226.627939,-0.300000,""
1729761226.728417,-0.300000,""
1729761226.808490,-0.300000,""
1729761226.907954,-0.400000,""
1729761226.989131,-0.800000,""
1729761227.088803,-0.900000,""
1729761227.168897,-0.900000,""
1729761227.268331,-0.900000,""
1729761227.348538,-0.900000,""
1729761227.449054,-0.900000,""
1729761227.528962,-0.900000,""
1729761227.628889,-0.900000,""
1729761227.707559,-0.900000,""
1729761227.807984,-1.000000,""
1729761227.889045,-0.900000,""
1729761227.988532,-0.900000,""
1729761228.068678,-0.900000,""
1729761228.168915,-0.900000,""
1729761228.249160,-0.900000,""
1729761228.348724,-1.000000,""
1729761228.428921,-1.000000,""
1729761228.528250,-0.900000,""
1729761228.629029,-1.000000,""
1729761228.709153,-0.900000,""
1729761228.808636,-0.900000,""
1729761228.888833,-0.900000,""
1729761228.988376,-0.900000,""
1729761229.068900,-1.000000,""
1729761229.168585,-0.900000,""
1729761229.248558,-0.900000,""
1729761229.348599,-0.900000,""
1729761229.429229,-0.900000,""
1729761229.528204,-0.900000,""
1729761229.608401,-0.900000,""
1729761229.708908,-0.900000,""
1729761229.787967,-0.900000,""
1729761229.887718,-0.900000,""
1729761229.968000,-0.900000,""
1729761230.068032,-0.900000,""
1729761230.148857,-0.900000,""
1729761230.248427,-0.900000,""
1729761230.328725,-0.900000,""
1729761230.427762,-0.500000,""
1729761230.507933,-0.300000,""
1729761230.608279,-0.300000,""
1729761230.689008,-0.300000,""
1729761230.787942,-0.300000,""
1729761230.868503,-0.300000,""
1729761230.967910,-0.300000,""
1729761231.048969,-0.300000,""
1729761231.148613,-0.300000,""
1729761231.248463,-0.300000,""
1729761231.328677,-0.300000,""
