time,force,other
1730745137.972590,7.800000,""
1730745138.073075,7.800000,""
1730745138.153105,7.800000,""
1730745138.252653,7.800000,""
1730745138.331707,7.800000,""
1730745138.432569,7.800000,""
1730745138.513129,7.900000,""
1730745138.612969,8.100000,""
1730745138.692562,8.500000,""
1730745138.792610,9.200000,""
1730745138.872778,10.700000,""
1730745138.972768,12.800000,""
1730745139.052696,15.300000,""
1730745139.152728,17.400000,""
1730745139.233331,18.600000,""
1730745139.332392,18.300000,""
1730745139.412694,15.600000,""
1730745139.513245,12.200000,""
1730745139.592957,9.900000,""
1730745139.693268,8.500000,""
1730745139.772203,7.900000,""
1730745139.872504,7.700000,""
1730745139.952711,7.700000,""
1730745140.052675,7.700000,""
1730745140.132619,7.800000,""
1730745140.233287,7.800000,""
1730745140.332458,8.000000,""
1730745140.413126,8.300000,""
1730745140.512471,9.000000,""
1730745140.593131,9.900000,""
1730745140.693259,11.100000,""
1730745140.773139,12.900000,""
1730745140.873235,15.000000,""
1730745140.952952,16.700000,""
1730745141.053330,18.300000,""
1730745141.132583,19.500000,""
1730745141.232730,18.300000,""
1730745141.312809,14.500000,""
1730745141.412855,10.600000,""
1730745141.492171,8.600000,""
1730745141.592840,7.800000,""
1730745141.673325,7.600000,""
1730745141.772597,7.600000,""
1730745141.853358,7.700000,""
1730745141.952549,7.800000,""
1730745142.033252,7.900000,""
1730745142.132281,8.100000,""
1730745142.213332,8.400000,""
1730745142.313071,9.000000,""
1730745142.393107,10.000000,""
1730745142.492942,11.200000,""
1730745142.593046,13.000000,""
1730745142.672458,15.000000,""
1730745142.772657,16.900000,""
1730745142.852471,18.800000,""
1730745142.952274,20.000000,""
1730745143.032962,19.700000,""
1730745143.132665,16.200000,""
1730745143.213189,11.400000,""
1730745143.312974,8.500000,""
1730745143.392978,7.700000,""
1730745143.493301,7.600000,""
1730745143.573198,7.700000,""
1730745143.672492,7.700000,""
1730745143.752054,7.600000,""
1730745143.853374,7.600000,""
1730745143.932679,7.700000,""
1730745144.033236,7.700000,""
1730745144.112604,7.700000,""
1730745144.212743,7.700000,""
1730745144.292897,7.700000,""
1730745144.392217,7.700000,""
1730745144.472545,7.700000,""
1730745144.572628,7.700000,""
1730745144.651547,7.700000,""
1730745144.751873,7.700000,""
1730745144.831400,7.700000,""
1730745144.931803,7.700000,""
1730745145.012025,7.700000,""
1730745145.112217,7.700000,""
1730745145.192104,7.700000,""
1730745145.291856,7.700000,""
1730745145.373036,7.700000,""
1730745145.473118,7.700000,""
1730745145.572652,7.700000,""
1730745145.653110,7.700000,""
1730745145.751921,7.600000,""
1730745145.831908,7.600000,""
1730745145.932752,7.600000,""
1730745146.012150,7.600000,""
1730745146.112669,7.700000,""
1730745146.193323,7.700000,""
1730745146.292622,7.700000,""
1730745146.372356,7.700000,""
1730745146.473150,7.700000,""
1730745146.552689,7.700000,""
1730745146.652557,7.700000,""
1730745146.732520,7.700000,""
1730745146.833027,7.700000,""
1730745146.912631,7.700000,""
1730745147.012613,7.700000,""
1730745147.092913,7.700000,""
1730745147.193495,7.700000,""
1730745147.272600,7.600000,""
1730745147.372673,7.700000,""
1730745147.453274,7.700000,""
1730745147.552641,7.700000,""
1730745147.652009,7.700000,""
1730745147.733030,7.700000,""
1730745147.833102,7.700000,""
1730745147.912794,7.700000,""
1730745148.012626,7.700000,""
1730745148.092705,7.700000,""
1730745148.193490,7.700000,""
1730745148.272749,7.700000,""
1730745148.373118,7.700000,""
1730745148.453132,7.700000,""
1730745148.553072,7.700000,""
1730745148.632348,7.700000,""
1730745148.733218,7.700000,""
1730745148.813465,7.700000,""
1730745148.912777,7.800000,""
1730745148.992837,7.700000,""
1730745149.092621,7.700000,""
1730745149.173373,7.700000,""
1730745149.272560,7.700000,""
1730745149.352755,7.700000,""
1730745149.453229,7.700000,""
1730745149.533416,7.700000,""
1730745149.633102,7.700000,""
1730745149.712752,7.700000,""
1730745149.813109,7.700000,""
1730745149.892343,7.700000,""
1730745149.992626,7.700000,""
1730745150.071972,7.700000,""
1730745150.172716,7.700000,""
1730745150.272745,7.700000,""
1730745150.353468,7.700000,""
1730745150.452711,7.700000,""
1730745150.532675,7.700000,""
1730745150.632332,7.700000,""
1730745150.713059,7.700000,""
1730745150.812805,7.700000,""
1730745150.893183,7.700000,""
1730745150.993135,7.700000,""
1730745151.073238,7.700000,""
1730745151.172977,7.700000,""
1730745151.253344,7.700000,""
1730745151.353419,7.700000,""
1730745151.432857,7.700000,""
1730745151.532741,7.700000,""
1730745151.613584,7.700000,""
1730745151.713450,7.700000,""
1730745151.793307,7.700000,""
1730745151.893451,7.700000,""
1730745151.973070,7.700000,""
1730745152.073091,7.700000,""
1730745152.153099,7.700000,""
1730745152.253006,7.700000,""
1730745152.333484,7.700000,""
1730745152.433013,7.700000,""
1730745152.512212,7.700000,""
1730745152.613388,7.700000,""
1730745152.713007,7.700000,""
1730745152.792652,7.700000,""
1730745152.891903,7.700000,""
1730745152.973402,7.700000,""
1730745153.073456,7.700000,""
1730745153.152797,7.700000,""
1730745153.253485,7.700000,""
1730745153.333307,7.700000,""
1730745153.433132,7.700000,""
1730745153.513474,7.700000,""
1730745153.613445,7.700000,""
1730745153.693516,7.700000,""
1730745153.793388,7.700000,""
1730745153.872834,7.700000,""
1730745153.973648,7.700000,""
1730745154.053590,7.700000,""
1730745154.153581,7.700000,""
1730745154.233151,7.700000,""
1730745154.332872,7.700000,""
1730745154.412934,7.700000,""
1730745154.513071,7.700000,""
1730745154.593073,7.700000,""
1730745154.693541,7.700000,""
1730745154.772866,7.700000,""
1730745154.873049,7.700000,""
1730745154.973377,7.700000,""
1730745155.053325,7.700000,""
1730745155.153215,7.700000,""
1730745155.232482,7.700000,""
1730745155.333382,7.700000,""
1730745155.413157,7.700000,""
1730745155.513569,7.700000,""
1730745155.592174,7.700000,""
1730745155.693110,7.700000,""
1730745155.773269,7.700000,""
1730745155.872751,7.700000,""
1730745155.952728,7.700000,""
1730745156.053135,7.700000,""
1730745156.132292,7.700000,""
1730745156.233407,7.700000,""
1730745156.313398,7.700000,""
1730745156.413073,7.700000,""
1730745156.492827,7.700000,""
1730745156.592748,7.700000,""
1730745156.673066,7.700000,""
1730745156.773207,7.700000,""
1730745156.853523,7.700000,""
1730745156.952851,7.700000,""
1730745157.032844,7.700000,""
1730745157.132910,7.700000,""
1730745157.211804,7.700000,""
1730745157.313666,7.700000,""
1730745157.392746,7.700000,""
1730745157.492795,7.700000,""
1730745157.573233,7.700000,""
1730745157.672755,7.700000,""
1730745157.773402,7.700000,""
1730745157.853533,7.700000,""
1730745157.953704,7.700000,""
1730745158.032995,7.700000,""
1730745158.132872,7.700000,""
1730745158.212799,7.700000,""
1730745158.312588,7.700000,""
1730745158.393573,7.700000,""
1730745158.493172,7.700000,""
1730745158.573391,7.700000,""
1730745158.673101,7.600000,""
1730745158.752922,7.700000,""
1730745158.853745,7.700000,""
1730745158.932931,7.700000,""
1730745159.032784,7.700000,""
1730745159.112640,7.700000,""
1730745159.213117,7.700000,""
1730745159.293698,7.700000,""
1730745159.393595,7.700000,""
1730745159.472469,7.700000,""
1730745159.572872,7.700000,""
1730745159.653546,7.700000,""
1730745159.752526,7.700000,""
1730745159.853574,7.700000,""
1730745159.932840,7.700000,""
1730745160.032738,7.700000,""
1730745160.113455,7.700000,""
1730745160.212893,7.700000,""
1730745160.293034,7.700000,""
1730745160.393089,7.700000,""
1730745160.473756,7.700000,""
1730745160.573174,7.700000,""
1730745160.652606,7.700000,""
1730745160.752811,7.700000,""
1730745160.833271,7.700000,""
1730745160.933252,7.700000,""
1730745161.013125,7.700000,""
1730745161.113129,7.700000,""
1730745161.193484,7.700000,""
1730745161.293401,7.700000,""
1730745161.373516,7.700000,""
1730745161.473831,7.700000,""
1730745161.553396,7.700000,""
1730745161.652755,7.700000,""
