time,force,other
1732626114.139592,4.100000,""
1732626114.229592,4.900000,""
1732626114.319592,9.600000,""
1732626114.419592,14.000000,""
1732626114.509593,15.500000,""
1732626114.609593,15.700000,""
1732626114.669593,14.900000,""
1732626114.759593,10.900000,""
1732626114.849593,7.800000,""
1732626114.949593,5.500000,""
1732626115.039593,4.000000,""
1732626115.139593,3.300000,""
1732626115.199594,3.200000,""
1732626115.289594,3.200000,""
1732626115.389594,3.200000,""
1732626115.479594,3.200000,""
1732626115.509594,,"TRIG"
1732626115.569594,3.400000,""
1732626115.629594,4.100000,""
1732626115.729594,4.500000,""
1732626115.819594,5.700000,""
1732626115.919595,11.200000,""
1732626115.979594,14.100000,""
1732626116.069595,15.100000,""
1732626116.169595,15.200000,""
1732626116.259595,13.900000,""
1732626116.349595,10.800000,""
1732626116.449595,7.300000,""
1732626116.509595,4.500000,""
1732626116.599596,3.100000,""
1732626116.699595,2.500000,""
1732626116.789596,2.200000,""
1732626116.879596,1.800000,""
1732626116.949596,1.700000,""
1732626117.039596,,"TRIG"
1732626117.069596,2.000000,""
1732626117.129596,2.500000,""
1732626117.229596,3.200000,""
1732626117.319597,3.700000,""
1732626117.379596,7.100000,""
1732626117.479597,13.200000,""
1732626117.569597,15.900000,""
1732626117.659597,16.100000,""
1732626117.759597,15.700000,""
1732626117.819597,13.300000,""
1732626117.909597,9.000000,""
1732626118.009598,5.400000,""
1732626118.099597,3.400000,""
1732626118.189598,2.500000,""
1732626118.259598,2.300000,""
1732626118.349598,2.200000,""
1732626118.439598,2.000000,""
1732626118.539598,2.000000,""
1732626118.629598,,"TRIG"
1732626118.659598,2.200000,""
1732626118.719598,2.400000,""
1732626118.789598,2.400000,""
1732626118.879599,2.300000,""
1732626118.969599,5.800000,""
1732626119.069599,13.300000,""
1732626119.159599,15.700000,""
1732626119.219599,13.500000,""
1732626119.319599,13.000000,""
1732626119.409600,11.800000,""
1732626119.499600,9.000000,""
1732626119.569599,5.900000,""
1732626119.659600,4.000000,""
1732626119.749600,2.800000,""
1732626119.849600,2.700000,""
1732626119.939600,2.700000,""
1732626120.029600,2.800000,""
1732626120.099600,3.200000,""
1732626120.189600,,"TRIG"
1732626120.219600,3.800000,""
1732626120.279601,4.000000,""
1732626120.379601,3.800000,""
1732626120.469601,3.700000,""
1732626120.559601,5.400000,""
1732626120.629601,9.800000,""
1732626120.719601,13.900000,""
1732626120.809601,15.600000,""
1732626120.909601,15.700000,""
1732626120.969602,13.400000,""
1732626121.059602,6.800000,""
1732626121.159602,3.000000,""
1732626121.249602,2.500000,""
1732626121.339602,2.300000,""
1732626121.409602,2.100000,""
1732626121.499602,2.100000,""
1732626121.589602,2.300000,""
1732626121.689603,2.500000,""
1732626121.719603,,"TRIG"
1732626121.779603,2.500000,""
1732626121.869603,2.600000,""
1732626121.939603,3.000000,""
1732626122.029603,2.400000,""
1732626122.119603,4.300000,""
1732626122.219603,10.000000,""
1732626122.309603,13.800000,""
1732626122.409604,15.800000,""
1732626122.469604,15.600000,""
1732626122.559604,14.200000,""
1732626122.649604,10.200000,""
1732626122.719604,5.300000,""
1732626122.809604,3.300000,""
1732626122.899604,2.700000,""
1732626122.999604,2.400000,""
1732626123.089605,2.600000,""
1732626123.189605,2.500000,""
1732626123.249605,2.200000,""
1732626123.309605,,"TRIG"
1732626123.339605,2.400000,""
1732626123.429605,2.700000,""
1732626123.529605,3.200000,""
1732626123.619605,2.800000,""
1732626123.719605,4.800000,""
1732626123.779605,9.600000,""
1732626123.869606,12.300000,""
1732626123.969606,13.300000,""
1732626124.059606,13.400000,""
1732626124.149606,11.600000,""
1732626124.209606,7.800000,""
1732626124.309606,5.200000,""
1732626124.399606,3.600000,""
1732626124.499607,2.600000,""
1732626124.559607,2.100000,""
1732626124.649607,1.900000,""
1732626124.749607,2.200000,""
1732626124.839607,2.200000,""
1732626124.929607,,"TRIG"
1732626124.959607,2.300000,""
1732626125.029607,2.600000,""
1732626125.089607,2.600000,""
1732626125.179608,2.600000,""
1732626125.279608,4.500000,""
1732626125.369608,9.100000,""
1732626125.459608,12.400000,""
1732626125.529608,13.200000,""
1732626125.619608,13.000000,""
1732626125.709608,11.900000,""
1732626125.809608,9.200000,""
1732626125.899609,6.800000,""
1732626125.959609,4.900000,""
1732626126.059608,3.900000,""
1732626126.149609,3.200000,""
1732626126.239609,2.700000,""
1732626126.309609,2.400000,""
1732626126.399609,2.300000,""
1732626126.459609,,"TRIG"
1732626126.489609,2.700000,""
1732626126.589609,3.100000,""
1732626126.679610,2.900000,""
1732626126.769610,2.600000,""
1732626126.839610,4.400000,""
1732626126.929610,8.400000,""
1732626127.019610,12.300000,""
1732626127.119610,14.000000,""
1732626127.209610,14.200000,""
1732626127.299610,13.500000,""
1732626127.369611,10.100000,""
1732626127.459611,7.100000,""
1732626127.549611,5.100000,""
1732626127.649611,4.000000,""
1732626127.709611,3.900000,""
1732626127.799611,4.100000,""
1732626127.899611,4.000000,""
1732626127.989612,3.800000,""
1732626128.019611,,"TRIG"
1732626128.079611,4.000000,""
1732626128.149611,4.500000,""
1732626128.239612,4.600000,""
1732626128.329612,2.800000,""
1732626128.429612,4.800000,""
1732626128.519612,9.300000,""
1732626128.609612,11.700000,""
1732626128.679612,13.300000,""
1732626128.769613,12.900000,""
1732626128.859613,10.300000,""
1732626128.959613,6.200000,""
1732626129.049613,4.000000,""
1732626129.139613,2.700000,""
1732626129.209613,2.100000,""
1732626129.299613,1.800000,""
1732626129.389613,1.400000,""
1732626129.489614,1.300000,""
1732626129.549613,1.200000,""
1732626129.609614,,"TRIG"
1732626129.639614,1.300000,""
1732626129.739614,1.400000,""
1732626129.829614,1.500000,""
1732626129.919614,1.800000,""
1732626129.989614,4.800000,""
1732626130.079614,9.500000,""
1732626130.169614,12.000000,""
1732626130.269615,13.100000,""
1732626130.359615,12.500000,""
1732626130.449615,9.900000,""
1732626130.519615,6.300000,""
1732626130.609615,4.400000,""
1732626130.699615,3.500000,""
1732626130.799615,3.200000,""
1732626130.889616,3.600000,""
1732626130.949616,4.600000,""
1732626131.049616,4.600000,""
1732626131.139616,4.400000,""
1732626131.169616,,"TRIG"
1732626131.229616,4.100000,""
1732626131.299616,3.800000,""
1732626131.389616,3.400000,""
1732626131.479616,3.600000,""
1732626131.579617,7.500000,""
1732626131.669616,11.300000,""
1732626131.769617,12.800000,""
1732626131.829617,13.900000,""
1732626131.919617,12.900000,""
1732626132.009617,9.600000,""
1732626132.109617,7.700000,""
1732626132.199617,6.100000,""
1732626132.299617,3.600000,""
1732626132.359617,2.000000,""
1732626132.449618,1.400000,""
1732626132.549618,1.300000,""
1732626132.639618,1.200000,""
1732626132.729618,1.300000,""
1732626132.759618,,"TRIG"
1732626132.789618,1.600000,""
1732626132.889618,1.600000,""
1732626132.979618,1.500000,""
1732626133.079618,2.700000,""
1732626133.139619,5.600000,""
1732626133.229619,9.400000,""
1732626133.329619,11.600000,""
1732626133.419619,11.900000,""
1732626133.509619,10.800000,""
1732626133.609619,8.600000,""
1732626133.669619,5.300000,""
1732626133.759619,3.100000,""
1732626133.859620,2.100000,""
1732626133.949620,1.700000,""
1732626134.039620,1.700000,""
1732626134.109620,1.600000,""
1732626134.199620,1.600000,""
1732626134.289620,1.700000,""
1732626134.319620,,"TRIG"
1732626134.389621,2.000000,""
1732626134.479621,2.500000,""
1732626134.539621,2.800000,""
1732626134.639621,4.300000,""
1732626134.729621,9.800000,""
1732626134.819621,13.200000,""
1732626134.919621,13.900000,""
1732626134.979621,13.300000,""
1732626135.069621,11.700000,""
1732626135.169621,9.400000,""
1732626135.259622,7.000000,""
1732626135.349622,5.200000,""
1732626135.419622,4.100000,""
1732626135.509622,3.400000,""
1732626135.599622,3.000000,""
1732626135.699622,2.700000,""
1732626135.789622,2.200000,""
1732626135.879622,2.100000,""
1732626135.909622,,"TRIG"
1732626135.949623,2.300000,""
1732626136.039623,2.400000,""
1732626136.129623,2.600000,""
1732626136.229623,3.800000,""
1732626136.319623,8.700000,""
1732626136.379623,13.000000,""
1732626136.479623,14.600000,""
1732626136.569623,14.700000,""
1732626136.659623,13.300000,""
1732626136.729624,10.100000,""
1732626136.819624,6.200000,""
1732626136.909624,3.400000,""
1732626137.009624,2.400000,""
1732626137.099624,2.000000,""
1732626137.189624,1.600000,""
1732626137.259624,1.400000,""
1732626137.349625,1.500000,""
1732626137.439625,,"TRIG"
1732626137.469625,1.500000,""
1732626137.539625,1.700000,""
1732626137.629625,1.800000,""
1732626137.719625,2.100000,""
1732626137.789625,3.300000,""
1732626137.879625,7.600000,""
1732626137.969625,11.600000,""
1732626138.069626,13.200000,""
1732626138.129626,12.600000,""
1732626138.219626,10.500000,""
1732626138.319626,7.200000,""
1732626138.409626,4.300000,""
1732626138.499626,2.500000,""
1732626138.569626,1.600000,""
1732626138.659626,1.300000,""
1732626138.749627,1.300000,""
1732626138.849627,1.300000,""
1732626138.939627,1.400000,""
1732626139.029627,1.500000,""
1732626139.069627,,"TRIG"
1732626139.099627,1.700000,""
1732626139.189627,1.800000,""
1732626139.279627,2.000000,""
1732626139.379627,3.400000,""
1732626139.469627,7.300000,""
1732626139.569628,11.000000,""
1732626139.629628,13.000000,""
1732626139.719628,13.200000,""
1732626139.809628,11.800000,""
1732626139.879628,9.000000,""
1732626139.969628,6.400000,""
1732626140.059628,4.300000,""
1732626140.159628,3.100000,""
1732626140.249629,2.600000,""
1732626140.349629,2.300000,""
1732626140.409629,2.300000,""
1732626140.499629,2.300000,""
1732626140.589629,,"TRIG"
1732626140.629629,2.200000,""
1732626140.689629,2.300000,""
1732626140.779629,2.000000,""
1732626140.879629,1.500000,""
1732626140.939630,2.700000,""
1732626141.029630,7.400000,""
1732626141.129630,11.700000,""
1732626141.219630,12.600000,""
1732626141.309630,12.100000,""
1732626141.369630,10.200000,""
1732626141.469630,7.300000,""
1732626141.559630,4.600000,""
1732626141.659631,2.600000,""
1732626141.719630,1.600000,""
1732626141.809631,1.200000,""
1732626141.909631,1.200000,""
1732626141.999631,1.200000,""
1732626142.089631,1.100000,""
1732626142.189631,,"TRIG"
1732626142.219631,1.200000,""
1732626142.249631,1.300000,""
1732626142.339632,1.200000,""
1732626142.439632,0.200000,""
1732626142.529632,1.400000,""
1732626142.619632,7.300000,""
1732626142.689632,10.900000,""
1732626142.779632,12.800000,""
1732626142.869632,12.900000,""
1732626142.969633,12.100000,""
1732626143.059632,9.200000,""
1732626143.119633,4.600000,""
1732626143.219633,2.100000,""
1732626143.309633,1.500000,""
1732626143.399633,1.800000,""
1732626143.469633,2.200000,""
1732626143.559633,2.400000,""
1732626143.649633,2.400000,""
1732626143.749634,,"TRIG"
1732626143.779634,2.400000,""
1732626143.839634,2.600000,""
1732626143.929634,2.500000,""
1732626143.999634,1.900000,""
1732626144.089634,4.300000,""
1732626144.179634,11.500000,""
1732626144.279634,14.700000,""
1732626144.369634,14.500000,""
1732626144.459635,14.100000,""
1732626144.529634,12.200000,""
1732626144.619635,8.300000,""
1732626144.709635,4.400000,""
1732626144.809635,2.600000,""
1732626144.899635,1.800000,""
1732626144.959635,1.200000,""
1732626145.059635,1.000000,""
1732626145.149635,1.200000,""
1732626145.239635,1.200000,""
1732626145.269636,,"TRIG"
1732626145.309636,1.000000,""
1732626145.399636,0.700000,""
1732626145.489636,0.400000,""
1732626145.589636,0.200000,""
1732626145.679636,3.100000,""
1732626145.769636,10.100000,""
1732626145.839637,14.300000,""
1732626145.929637,14.700000,""
1732626146.019636,13.800000,""
1732626146.119637,11.700000,""
1732626146.209637,6.700000,""
1732626146.299637,2.500000,""
1732626146.369637,0.400000,""
1732626146.459637,-0.100000,""
1732626146.549637,-0.100000,""
1732626146.649637,-0.200000,""
1732626146.739638,-0.400000,""
1732626146.799638,-0.700000,""
1732626146.869638,,"TRIG"
1732626146.899638,-1.000000,""
1732626146.989638,-0.800000,""
1732626147.079638,-0.400000,""
1732626147.149638,-0.700000,""
1732626147.239638,1.600000,""
1732626147.329638,7.300000,""
1732626147.429639,10.400000,""
1732626147.519639,11.000000,""
1732626147.609639,10.800000,""
1732626147.679639,9.000000,""
1732626147.769639,6.300000,""
1732626147.859639,2.900000,""
1732626147.959639,1.500000,""
1732626148.049639,0.700000,""
1732626148.109640,0.500000,""
1732626148.209640,0.900000,""
1732626148.299640,0.900000,""
1732626148.389640,0.900000,""
1732626148.429640,,"TRIG"
1732626148.489640,1.000000,""
1732626148.549640,1.100000,""
1732626148.639640,1.100000,""
1732626148.739640,1.500000,""
1732626148.829641,3.500000,""
1732626148.929641,7.400000,""
1732626148.989641,9.500000,""
1732626149.079641,10.800000,""
1732626149.169641,11.200000,""
1732626149.269641,9.500000,""
1732626149.359641,6.500000,""
1732626149.459641,4.100000,""
1732626149.519642,2.500000,""
1732626149.609642,1.800000,""
1732626149.709642,1.400000,""
1732626149.799642,1.100000,""
1732626149.889642,1.000000,""
1732626149.949642,1.000000,""
1732626149.989642,,"TRIG"
1732626150.049642,1.300000,""
1732626150.139642,1.500000,""
1732626150.239643,1.700000,""
1732626150.299643,1.500000,""
1732626150.389643,4.400000,""
1732626150.489643,9.200000,""
1732626150.579643,11.500000,""
1732626150.669643,11.900000,""
1732626150.769643,11.400000,""
1732626150.829643,9.200000,""
1732626150.919643,6.300000,""
1732626151.019644,4.400000,""
1732626151.109644,2.900000,""
1732626151.199644,2.000000,""
1732626151.269644,1.700000,""
1732626151.359644,1.700000,""
1732626151.449644,1.700000,""
1732626151.579644,1.700000,""
1732626151.609645,,"TRIG"
1732626151.639644,1.900000,""
1732626151.699645,2.200000,""
1732626151.799645,2.600000,""
1732626151.889645,3.000000,""
1732626151.979645,6.200000,""
1732626152.049645,9.900000,""
1732626152.139645,11.600000,""
1732626152.229645,12.500000,""
1732626152.329646,12.300000,""
1732626152.419646,10.800000,""
1732626152.509646,8.300000,""
1732626152.579646,5.600000,""
1732626152.669646,3.600000,""
1732626152.759646,2.400000,""
1732626152.859646,1.800000,""
1732626152.949646,1.400000,""
1732626153.039646,1.600000,""
1732626153.139647,1.700000,""
1732626153.169647,,"TRIG"
1732626153.199647,2.000000,""
1732626153.289647,2.200000,""
1732626153.389647,2.100000,""
1732626153.479647,2.000000,""
1732626153.539647,6.400000,""
1732626153.639647,11.700000,""
1732626153.729647,14.300000,""
1732626153.819648,15.300000,""
1732626153.889648,14.400000,""
1732626153.979648,9.800000,""
1732626154.069648,5.400000,""
1732626154.169648,3.200000,""
1732626154.259648,1.900000,""
1732626154.349648,1.800000,""
1732626154.419648,1.700000,""
1732626154.509648,1.400000,""
1732626154.599648,1.300000,""
1732626154.699649,1.400000,""
1732626154.729649,,"TRIG"
1732626154.789649,2.000000,""
1732626154.879649,2.800000,""
1732626154.949649,2.700000,""
1732626155.039649,2.800000,""
1732626155.129649,6.800000,""
1732626155.229649,10.400000,""
1732626155.319650,11.900000,""
1732626155.379650,12.800000,""
1732626155.479650,12.200000,""
1732626155.569650,9.800000,""
1732626155.659650,7.700000,""
1732626155.729650,5.800000,""
1732626155.819650,3.500000,""
1732626155.909650,2.600000,""
1732626156.009651,2.000000,""
1732626156.099651,1.900000,""
1732626156.189651,2.100000,""
1732626156.259651,2.300000,""
1732626156.289651,,"TRIG"
1732626156.349651,2.700000,""
1732626156.439651,2.700000,""
1732626156.539651,2.200000,""
1732626156.629652,2.500000,""
1732626156.729652,8.200000,""
1732626156.789652,13.800000,""
1732626156.879652,15.300000,""
1732626156.969652,14.600000,""
1732626157.069652,12.100000,""
1732626157.129652,8.000000,""
1732626157.219652,4.200000,""
1732626157.319653,2.400000,""
1732626157.409652,1.500000,""
1732626157.509653,1.100000,""
1732626157.569653,1.200000,""
1732626157.659653,1.000000,""
1732626157.749653,0.800000,""
1732626157.849653,0.800000,""
1732626157.879653,,"TRIG"
1732626157.939653,1.100000,""
1732626158.039653,1.400000,""
1732626158.099653,1.600000,""
1732626158.189654,2.100000,""
1732626158.289654,4.700000,""
1732626158.379654,8.700000,""
1732626158.469654,10.500000,""
1732626158.529654,10.500000,""
1732626158.629654,9.100000,""
1732626158.719654,6.500000,""
1732626158.819655,4.000000,""
1732626158.879655,3.000000,""
1732626158.969655,2.400000,""
1732626159.069655,1.900000,""
1732626159.159655,1.600000,""
1732626159.249655,1.500000,""
1732626159.349655,1.700000,""
1732626159.439656,1.900000,""
1732626159.469656,,"TRIG"
1732626159.499655,2.000000,""
1732626159.599656,2.100000,""
1732626159.689656,2.200000,""
1732626159.779656,2.100000,""
1732626159.849656,3.700000,""
1732626159.939656,6.800000,""
1732626160.029656,9.100000,""
1732626160.129656,9.700000,""
1732626160.219656,8.800000,""
1732626160.279657,5.700000,""
1732626160.379657,3.200000,""
1732626160.469657,1.800000,""
1732626160.559657,1.400000,""
1732626160.659657,1.100000,""
1732626160.719657,1.100000,""
1732626160.809657,1.600000,""
1732626160.909658,2.100000,""
1732626160.999657,,"TRIG"
1732626161.029658,2.400000,""
1732626161.089658,2.800000,""
1732626161.159658,2.700000,""
1732626161.249658,2.500000,""
1732626161.339658,2.800000,""
1732626161.439658,5.500000,""
1732626161.529658,9.200000,""
1732626161.619658,10.800000,""
1732626161.689659,10.700000,""
1732626161.779659,9.500000,""
1732626161.869659,7.900000,""
1732626161.969659,5.600000,""
1732626162.059659,3.500000,""
1732626162.119659,2.500000,""
1732626162.219659,1.900000,""
1732626162.309659,1.700000,""
1732626162.399660,1.800000,""
1732626162.469660,1.700000,""
1732626162.559660,,"TRIG"
1732626162.589660,1.800000,""
1732626162.649660,2.000000,""
1732626162.749660,2.000000,""
1732626162.839660,1.700000,""
1732626162.929660,2.400000,""
1732626162.999660,6.000000,""
1732626163.089660,9.800000,""
1732626163.179661,11.300000,""
1732626163.279661,11.000000,""
1732626163.369661,9.900000,""
1732626163.459661,8.200000,""
1732626163.529661,5.600000,""
1732626163.619661,3.200000,""
1732626163.709661,2.100000,""
1732626163.809661,1.900000,""
1732626163.869662,1.800000,""
1732626163.959662,1.800000,""
1732626164.059662,1.900000,""
1732626164.149662,,"TRIG"
1732626164.179662,2.000000,""
1732626164.239662,2.100000,""
1732626164.309662,2.000000,""
1732626164.399662,1.500000,""
1732626164.489662,2.200000,""
1732626164.589663,6.200000,""
1732626164.679663,9.200000,""
1732626164.769663,10.400000,""
1732626164.839663,10.700000,""
1732626164.929663,8.700000,""
1732626165.019663,6.000000,""
1732626165.119663,3.800000,""
1732626165.209663,3.000000,""
1732626165.309664,2.900000,""
1732626165.369664,2.400000,""
1732626165.459664,2.300000,""
1732626165.549664,1.700000,""
1732626165.649664,1.500000,""
1732626165.709664,,"TRIG"
1732626165.739664,1.600000,""
1732626165.799664,1.800000,""
1732626165.899664,2.100000,""
1732626165.989665,2.400000,""
1732626166.089665,5.400000,""
1732626166.149665,10.500000,""
1732626166.239665,12.600000,""
1732626166.329665,12.900000,""
1732626166.429665,12.600000,""
1732626166.519665,10.900000,""
1732626166.619665,8.100000,""
1732626166.679666,5.800000,""
1732626166.769666,3.600000,""
1732626166.869666,2.500000,""
1732626166.959666,2.200000,""
1732626167.049666,2.500000,""
1732626167.109666,3.700000,""
1732626167.209666,4.500000,""
1732626167.299666,,"TRIG"
1732626167.329667,3.000000,""
1732626167.399667,2.100000,""
1732626167.459667,1.700000,""
1732626167.549667,1.100000,""
1732626167.649667,2.800000,""
1732626167.739667,7.800000,""
1732626167.829667,10.500000,""
1732626167.929667,11.800000,""
1732626167.989667,12.100000,""
1732626168.079668,10.300000,""
1732626168.179668,6.600000,""
1732626168.269668,3.500000,""
1732626168.359668,1.900000,""
1732626168.429668,1.400000,""
1732626168.519668,1.500000,""
1732626168.609668,1.600000,""
1732626168.709668,1.600000,""
1732626168.799669,1.700000,""
1732626168.829669,,"TRIG"
1732626168.889669,1.800000,""
1732626168.959669,1.900000,""
1732626169.049669,1.800000,""
1732626169.139669,1.800000,""
1732626169.239669,3.000000,""
1732626169.299669,6.900000,""
1732626169.389669,10.800000,""
1732626169.489669,11.600000,""
1732626169.579669,11.300000,""
1732626169.669670,9.200000,""
1732626169.739670,5.700000,""
1732626169.829670,3.100000,""
1732626169.919670,2.200000,""
1732626170.019670,1.800000,""
1732626170.109670,1.300000,""
1732626170.199671,1.200000,""
1732626170.269671,1.200000,""
1732626170.359671,1.300000,""
1732626170.389671,,"TRIG"
1732626170.449671,1.600000,""
1732626170.549671,1.900000,""
1732626170.639671,1.800000,""
1732626170.699671,1.800000,""
1732626170.799671,3.400000,""
1732626170.889671,6.700000,""
1732626170.979671,8.700000,""
1732626171.049672,10.600000,""
1732626171.139672,11.200000,""
1732626171.229672,9.500000,""
1732626171.329672,6.500000,""
1732626171.419672,3.600000,""
1732626171.509672,2.100000,""
1732626171.579672,1.800000,""
1732626171.669672,2.000000,""
1732626171.759673,2.300000,""
1732626171.859673,2.300000,""
1732626171.949673,2.700000,""
1732626171.979673,,"TRIG"
1732626172.039673,3.600000,""
1732626172.109673,3.100000,""
1732626172.199673,2.300000,""
1732626172.289674,1.800000,""
1732626172.389673,2.400000,""
1732626172.449674,5.900000,""
1732626172.539674,9.500000,""
1732626172.639674,10.900000,""
1732626172.729674,10.500000,""
1732626172.819674,8.700000,""
1732626172.889674,6.200000,""
1732626172.979674,4.100000,""
1732626173.069674,2.700000,""
1732626173.169674,2.300000,""
1732626173.259675,2.500000,""
1732626173.349675,2.200000,""
1732626173.419675,2.100000,""
1732626173.509675,2.100000,""
1732626173.539675,,"TRIG"
1732626173.599675,2.300000,""
1732626173.699675,2.700000,""
1732626173.789675,3.100000,""
1732626173.889676,2.600000,""
1732626173.949676,3.800000,""
1732626174.039676,7.300000,""
1732626174.129676,10.500000,""
1732626174.229676,11.100000,""
1732626174.289676,10.200000,""
1732626174.379676,8.500000,""
1732626174.479676,6.200000,""
1732626174.569677,4.400000,""
1732626174.669677,3.000000,""
1732626174.729677,2.000000,""
1732626174.819677,1.500000,""
1732626174.909677,1.800000,""
1732626175.009677,1.800000,""
1732626175.099677,1.600000,""
1732626175.129677,,"TRIG"
1732626175.199677,1.700000,""
1732626175.259678,1.700000,""
1732626175.349678,1.500000,""
1732626175.449678,1.500000,""
1732626175.539678,2.600000,""
1732626175.629678,5.800000,""
1732626175.689678,9.300000,""
1732626175.789678,10.800000,""
1732626175.879678,10.100000,""
1732626175.979679,8.600000,""
1732626176.039679,6.600000,""
1732626176.129679,4.300000,""
1732626176.229679,3.000000,""
1732626176.319679,2.400000,""
1732626176.409679,2.400000,""
1732626176.509679,2.200000,""
1732626176.569679,2.200000,""
1732626176.689680,2.200000,""
1732626176.719680,,"TRIG"
1732626176.759680,2.200000,""
1732626176.849680,2.200000,""
1732626176.939680,2.300000,""
1732626177.009680,2.700000,""
1732626177.099680,5.000000,""
1732626177.189680,8.900000,""
1732626177.289680,10.800000,""
1732626177.379680,11.300000,""
1732626177.469681,10.800000,""
1732626177.539681,8.700000,""
1732626177.629681,5.500000,""
1732626177.719681,3.600000,""
1732626177.819681,2.600000,""
1732626177.879681,2.100000,""
1732626177.969682,1.500000,""
1732626178.069681,1.300000,""
1732626178.159682,1.500000,""
1732626178.249682,1.800000,""
1732626178.279682,,"TRIG"
1732626178.319682,1.900000,""
1732626178.409682,2.100000,""
1732626178.499682,2.200000,""
1732626178.599682,2.700000,""
1732626178.689682,5.000000,""
1732626178.779683,7.900000,""
1732626178.849683,9.700000,""
1732626178.939683,10.800000,""
1732626179.029683,10.900000,""
1732626179.129683,9.300000,""
1732626179.219683,6.500000,""
1732626179.279683,4.500000,""
1732626179.379683,3.400000,""
1732626179.469683,2.700000,""
1732626179.559684,2.400000,""
1732626179.629684,2.200000,""
1732626179.719684,2.200000,""
1732626179.839684,2.300000,""
1732626179.879684,,"TRIG"
1732626179.909684,2.500000,""
1732626179.999684,2.600000,""
1732626180.089684,2.600000,""
1732626180.159684,2.900000,""
1732626180.249685,5.600000,""
1732626180.339685,7.800000,""
1732626180.439685,9.300000,""
1732626180.529685,10.500000,""
1732626180.619685,10.200000,""
1732626180.689685,8.800000,""
1732626180.779685,6.600000,""
1732626180.869685,4.700000,""
1732626180.969686,3.200000,""
1732626181.029685,2.900000,""
1732626181.119686,2.500000,""
1732626181.219686,2.300000,""
1732626181.309686,2.000000,""
1732626181.399686,1.900000,""
1732626181.439686,,"TRIG"
1732626181.469686,2.000000,""
1732626181.559686,2.200000,""
1732626181.649687,2.200000,""
1732626181.749687,2.400000,""
1732626181.839687,4.900000,""
1732626181.929687,8.600000,""
1732626181.999687,10.600000,""
1732626182.089687,11.200000,""
1732626182.179688,10.700000,""
1732626182.279687,8.700000,""
1732626182.369688,6.100000,""
1732626182.469688,4.000000,""
1732626182.529688,3.000000,""
1732626182.619688,2.500000,""
1732626182.709688,2.000000,""
1732626182.809688,1.800000,""
1732626182.869688,1.900000,""
1732626182.999688,,"TRIG"
1732626183.029688,2.100000,""
1732626183.059688,2.400000,""
1732626183.149688,3.000000,""
1732626183.249689,3.100000,""
1732626183.309689,3.500000,""
1732626183.399689,5.200000,""
1732626183.489689,7.900000,""
1732626183.589689,9.500000,""
1732626183.679689,9.800000,""
1732626183.779690,9.100000,""
1732626183.839690,7.300000,""
1732626183.929690,5.300000,""
1732626184.029690,3.400000,""
1732626184.119690,2.100000,""
1732626184.209690,1.700000,""
1732626184.269690,1.800000,""
1732626184.369690,2.200000,""
1732626184.459691,2.000000,""
1732626184.559690,,"TRIG"
1732626184.589691,1.800000,""
1732626184.619691,2.000000,""
1732626184.709691,2.200000,""
1732626184.809691,2.600000,""
1732626184.899691,3.900000,""
1732626184.989691,6.900000,""
1732626185.089691,9.500000,""
1732626185.149691,10.700000,""
1732626185.239691,11.700000,""
1732626185.339692,11.200000,""
1732626185.429692,8.200000,""
1732626185.519692,5.800000,""
1732626185.589692,4.200000,""
1732626185.679692,2.900000,""
1732626185.769692,2.400000,""
1732626185.869692,2.200000,""
1732626185.959692,2.000000,""
1732626186.049693,2.000000,""
1732626186.119693,,"TRIG"
1732626186.149693,2.200000,""
1732626186.209693,2.500000,""
1732626186.299693,2.800000,""
1732626186.399693,3.100000,""
1732626186.459693,4.300000,""
1732626186.549693,7.200000,""
1732626186.649693,9.300000,""
1732626186.739694,11.400000,""
1732626186.829694,12.000000,""
1732626186.899694,11.100000,""
1732626186.989694,9.100000,""
1732626187.079694,6.600000,""
1732626187.179694,4.500000,""
1732626187.269695,3.300000,""
1732626187.359694,2.600000,""
1732626187.429695,2.200000,""
1732626187.519695,2.100000,""
1732626187.609695,2.100000,""
1732626187.709695,,"TRIG"
1732626187.739695,2.300000,""
1732626187.799695,2.400000,""
1732626187.859695,2.100000,""
1732626187.959695,1.500000,""
1732626188.049695,2.000000,""
1732626188.139696,4.500000,""
1732626188.209696,8.000000,""
1732626188.299696,10.400000,""
1732626188.389696,11.200000,""
1732626188.489696,10.600000,""
1732626188.579696,7.500000,""
1732626188.669696,4.800000,""
1732626188.739697,3.600000,""
1732626188.829696,3.000000,""
1732626188.919697,2.600000,""
1732626189.019697,2.400000,""
1732626189.109697,2.200000,""
1732626189.199697,2.100000,""
1732626189.269697,,"TRIG"
1732626189.299697,2.200000,""
1732626189.359697,2.200000,""
1732626189.449697,2.100000,""
1732626189.549698,2.000000,""
1732626189.609698,2.600000,""
1732626189.699698,4.800000,""
1732626189.799698,8.000000,""
1732626189.889698,10.500000,""
1732626189.979698,11.600000,""
1732626190.049698,10.100000,""
1732626190.139699,6.900000,""
1732626190.229699,4.200000,""
1732626190.329699,2.900000,""
1732626190.419699,2.500000,""
1732626190.519699,2.300000,""
1732626190.579699,2.000000,""
1732626190.669699,1.700000,""
1732626190.759699,1.600000,""
1732626190.859699,,"TRIG"
1732626190.889700,1.700000,""
1732626190.949700,2.000000,""
1732626191.049700,2.200000,""
1732626191.109700,1.800000,""
